month,day,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
October,2,,605984.556,894450.236,706643.717,645302.905,910883.369,789828.445,891418.186,753059.237,690190.91,798372.861,734111.354,758124.888,796653.835,929391.703,648396.073,876428.869,597934.803,940219.39,611573.515,414256.221,685066.018,697927.558,780805.701,569683.846,629677.535,636862.937,671136.831,577552.891,456910.323,398061.946,664240.895,491263.317,431217.68,151541.596,663912.368,592819.121,325841.659,270894.813,303052.261,551780.724,397743.436,615040.233,640105.775,
October,3,,616875.226,903641.94,710338.361,664586.27,906280.881,802485.5,902891.774,763136.9,695629.964,805400.49,731323.421,764807.59,798038.492,929890.083,651827.561,883824.542,606059.569,940219.39,616272.79,420255.592,695230.714,706872.025,797668.383,582917.826,634096.451,647604.241,678098.03,574254.783,471619.844,405708.295,687186.638,513618.47,437028.064,154784.836,670496.361,587231.206,335884.915,277441.093,313212.026,561531.939,409874.993,628344.764,649010.326,
October,4,,628823.154,908530.358,721022.011,677875.309,906276.337,827258.345,910204.397,774655.583,699542.898,811540.441,728156.341,769462.408,801305.392,930137.889,649542.435,887205.753,614568.018,940219.39,616649.406,427150.18,702722.406,716176.671,813146.564,599432.875,630396.069,654775.262,684931.897,575786.212,489623.648,414679.873,707885.76,535060.068,448364.924,154776.125,675328.337,587107.877,352872.033,276896.096,327854.912,571436.339,421350.02,634181.194,656513.418,
October,5,,642400.768,918050.313,726939.229,694903.379,900940.013,844181.409,907711.631,783871.177,702579.948,817826.21,727398.293,770976.438,801420.126,930639.234,643831.683,890086.37,624593.433,940219.39,615122.83,435817.596,712214.601,726863.539,824470.309,615166.238,631764.13,660814.792,690754.567,577943.075,507856.5,425506.483,726610.68,550640.637,463921.527,157898.349,678893.059,592455.548,382144.162,278566.63,346729.17,582071.871,429627.592,633905.853,662226.03,
October,6,,654106.282,929557.784,744214.294,716056.26,903138.575,871598.308,914282.525,792275.733,704359.619,820709.299,721475.679,776762.34,801163.527,930639.672,637249.43,890211.081,632844.123,940219.39,613218.864,448333.73,719305.987,741711.9,832139.922,628987.852,641353.723,661828.099,697828.762,580104.699,526823.713,442186.576,738270.809,566506.949,483280.981,166324.826,676994.109,600335.231,414817.527,282305.589,364484.5,590778.115,437922.356,628139.484,664261.275,
October,7,,660365.441,916161.14,760576.867,732107.972,906901.473,901618.069,916050.856,803388.898,703732.191,819672.106,717431.683,785814.135,808201.603,931521.568,636230.666,887956.458,640198.089,940219.39,616127.064,461845.624,724483.142,766826.134,837664.37,642047.766,659588.317,662235.555,704009.502,585315.886,543464.222,461516.864,744904.781,582504.742,504927.495,178900.9,673201.029,609343.759,456918.264,287726.352,375665.077,595762.217,446724.129,621474.614,663255.34,
October,8,,671219.877,913229.036,769345.545,746585.457,911712.463,905264.561,911156.809,820305.047,701081.665,818388.543,710240.474,793615.958,817239.992,932151.021,632541.269,885700.593,647040.541,940219.39,621192.71,477133.794,728150.139,796872.615,840798.909,653565.164,670972.193,664048.73,711693.051,593824.538,560474.26,478050.761,751274.242,593875.258,526940.169,195879.481,670424.958,618349.049,510961.066,291727.843,383167.234,596801.423,452979.122,617817.361,661989.465,
October,9,,690451.385,905037.49,782823.663,754936.852,914435.069,919494.824,920844.336,831611.096,696539.114,820245.227,700398.122,797148.551,828651.256,931141.23,629989.322,883941.779,653868.67,940219.39,625746.035,487043.858,729296.814,825171.328,847195.806,664562.979,681873.709,671945.068,726424.323,603335.836,579409.838,497340.046,754968.888,604984.002,544457.758,217769.591,665496.037,626087.442,564521.509,302309.232,391968.304,598719.176,457955.956,624204.553,659460.485,
October,10,,700899.08,889011.125,778500.038,767925.519,920714.473,911948.372,929903.455,853139.537,695654.869,822089.04,690547.304,799787.339,841568.738,930505.516,628454.532,879923.712,658938.284,940219.39,630291.135,491329.093,727794.723,852841.066,855852.23,679981.119,686301.483,681625.857,749813.588,616344.072,605849.958,519917.216,750378.644,622398.9,556219.505,240014.427,657022.399,631668.823,608781.365,316222.829,402556.103,597129.472,461628.507,634928.851,657690.082,
October,11,,687747.294,892881.492,778367.845,773141.736,927303.861,904706.505,933133.476,875166.882,697923.053,829736.959,686006.088,794233.706,859621.97,930754.292,619940.181,877397.626,664760.494,940219.39,635968.93,490141.964,729687.767,878849.459,862372.03,703345.327,690574.496,697342.558,768049.503,617947.1,629414.359,537949.503,743299.832,643450.277,564418.493,258624.457,648171.947,639903.85,642720.381,330630.206,417838.219,599227.561,463370.346,649577.248,659836.221,
October,12,,695179.062,894638.312,768133.408,777606.906,930560.487,899161.773,939906.454,885536.917,700577.789,840559.209,682989.762,782271.109,878416.494,930249.145,613083.833,877500.804,672352.182,940219.39,645543.74,490647.185,736121.564,892679.749,864999.032,729459.036,689061.92,725350.582,787145.189,609039.748,649043.752,552380.854,735530.013,663240.701,570678.528,277988.422,644920.83,648664.35,659735.961,351772.519,439118.65,608765.648,463714.164,667494.114,663504.416,
October,13,,692182.46,890141.356,758758.661,789413.468,935173.51,892463.888,940010.766,901236.704,703745.234,851002.725,687549.836,771187.079,896709.334,931260.141,617276.114,875858.605,680560.24,940219.39,662411.597,492962.155,749467.876,899712.466,865111.557,755675.009,697437.993,756978.628,796289.237,599133.482,666103.362,569690.329,724404.339,679591.288,575267.709,296168.311,646246.383,659065.107,666365.676,374437.621,461142.782,626984.985,467629.371,685377.561,668825.533,
October,14,,673816.49,890884.834,757824.491,798300.382,936855.47,898743.866,939906.454,907122.896,706531.065,857171.046,699180.238,763881.261,909748.752,934033.229,627314.484,874335.903,689915.1,940219.39,686337.943,500021.847,774370.242,904228.86,864717.491,782512.703,716244.678,784437.775,796122.466,590893.65,681863.041,591745.684,712856.025,695656.806,579091.798,311258.581,648183.786,670082.886,671360.418,395908.764,484534.714,651435.576,472047.446,701455.165,675278.527,
October,15,,702112.784,885955.144,751810.343,816894.252,938646.565,899688.066,940010.766,912586.134,703490.693,864218.586,717722.155,761834.842,914760.085,936432.377,639247.873,881454.351,702544.117,940219.39,716432.046,507596.266,809552.158,907117.031,869063.744,808563.418,741706.862,810216.272,788676.221,582826.273,690492.795,618627.058,707888.984,707794.856,585474.083,322860.538,648466.034,681604.869,673455.132,419154.71,509701.024,688847.332,477603.438,721543.386,680708.913,
October,16,,722447.314,878621.603,774670.221,833554.294,939170.84,906071.308,940219.39,916347.069,692734.988,870261.438,735343.413,760964.423,920263.608,937947.29,657525.127,891089.65,718314.759,940219.39,752935.317,519368.743,843845.899,904862.775,877673.948,830583.848,765285.415,830286.854,791015.802,585252.452,697813.903,646979.308,706999.58,718292.19,592873.807,331861.479,649998.732,689317.627,682086.436,443040.626,535084.076,732948.128,482252.125,742856.099,686640.227,
October,17,,772282.286,877131.634,788173.065,855264.72,940219.39,915070.808,940219.39,921382.111,681598.099,877796.168,743909.159,774669.156,923649.449,939714.386,674022.799,897844.96,737210.95,940219.39,788441.246,528333.095,875122.867,901979.496,889548.485,850470.608,790713.602,835770.317,790869.106,597137.777,703996.885,675619.609,708383.644,728631.952,599499.085,340075.598,655071.369,694114.187,697415.318,460675.219,557518.911,772832.971,486277.037,769893.459,695232.733,
October,18,,815328.801,875123.73,817183.133,876383.784,940219.39,918627.331,940219.39,925989.772,669958.852,885462.543,761147.168,801432.625,923649.449,939840.663,683658.277,908604.142,756852.874,940219.39,818909.747,535766.09,901374.014,903494.332,900797.701,867863.655,814123.02,834211.018,796629.847,611639.558,707780.777,702723.757,712738.12,735557.615,603843.735,351124.261,658358.178,696760.241,711836.945,475462.379,582714.174,811708.046,491445.691,796897.051,704958.901,
October,19,,853618.897,874596.135,847796.625,890318.908,940219.39,922289.085,940219.39,929537.017,661459.696,894400.274,785647.851,831952.815,925902.987,940219.39,686445.128,919246.688,777109.249,940219.39,846242.572,544725.927,916060.919,909911.951,908790.083,883375.37,831775.301,834283.927,804913.441,627866.333,712100.462,726916.224,725277.703,736691.897,606534.396,367170.81,658246.684,699164.749,723217.723,488665.231,607517.402,845257.012,499187.985,824519.199,718713.999,
October,20,,901075.66,873846.32,866200.65,908437.365,940219.39,928057.246,940219.39,930788.485,658913.903,900316.936,809884.95,859609.269,934938.73,940219.39,685304.429,923506.716,797334.492,940219.39,869056.467,556471.138,917571.675,918466.986,911666.287,898006.62,841903.224,833149.913,818348.158,647887.706,713154.481,747516.784,746255.334,737813.149,606561.836,387307.674,663192.479,703843.68,733082.424,500282.269,626738.466,867216.165,508344.254,848619.476,732470.067,
October,21,,912450.418,875388.817,889105.986,907898.004,940219.39,932666.972,940219.39,934248.258,659416.436,905610.997,836163.231,893891.016,939090.529,940219.39,684026.652,924509.784,820445.861,940219.39,883182.513,570613.386,918077.348,928146.256,913801.747,909605.377,850881.788,838314.035,828392.605,669452.045,715209.502,771554.676,773863.896,737416.553,605570.388,407689.712,666993.785,708652.92,743672.306,513281.793,641145.337,880824.756,518662.546,867946.318,736633.864,
October,22,,932699.513,876007.378,897524.117,912504.218,939803.195,935184.445,940219.39,935819.219,661043.978,907642.54,871735.699,917495.671,940219.39,940219.39,685646.648,927397.047,842931.672,940219.39,892640.385,587531.01,917954.344,935060.756,912920.632,918047.23,859217.589,847387.708,833906.664,690120.673,724193.032,799481.468,798178.89,735510.585,604953.762,418442.91,668354.364,717256.5,758662.997,526314.425,654645.243,893919.278,534452.256,875730.28,738491.775,
October,23,,934371.362,880416.929,908684.54,917754.702,939595.098,939906.479,940219.39,936126.281,661778.996,908914.874,897357.706,928291.343,940219.39,940219.39,696096.308,929532.228,864293.898,940219.39,902611.253,606824.181,917324.683,938708.416,912540.029,925097.645,865903.77,859112.993,832245.732,708275.442,733694.963,830000.518,813283.192,737774.12,610785.689,421359.428,674019.391,727242.688,782189.126,539894.009,666227.701,902281.408,550749.333,879376.617,741834.424,
October,24,,936457.498,883854.921,913119.553,917537.475,939595.292,940010.782,940219.39,937490.65,661265.645,910816.672,912681.978,934571.967,940219.39,940219.39,709468.083,932045.797,883269.913,940219.39,912076.811,632128.636,918208.154,939967.613,913918.886,930509.164,872574.193,868335.071,834362.163,737415.071,747426.535,855766.092,815551.629,744685.539,628640.095,422101.129,689821.749,737199.426,810715.809,556415.663,674364.556,911233.733,567905.742,882152.422,736264.25,
October,25,,937290.872,880848.298,918174.978,919830.001,939283.244,940219.39,940219.39,939590.265,660362.169,914105.009,921611.066,939464.626,940219.39,940219.39,722955.375,933678.791,897468.621,940219.39,920152.59,650886.303,917070.436,939967.613,917061.449,931769.212,882382.826,881047.528,838261.685,773836.006,773997.858,879244.951,809382.054,750331.263,657561.085,422070.01,713972.843,745388.394,836833.158,579488.553,686750.877,917284.507,590445.622,885054.965,734488.404,
October,26,,938336.34,882035.542,921539.395,926335.361,939595.292,940219.39,940219.39,939799.973,661729.601,916505.02,929155.041,940219.39,940219.39,940219.39,735324.121,934428.564,903485.494,940219.39,927979.877,654316.742,915300.763,940219.39,918567.145,932022.116,896203.278,892902.142,841301.308,809870.058,809528.288,898914.898,795411.095,756361.606,689737.41,421283.228,739400.542,755715.375,860310.957,597708.622,703663.148,920564.295,615696.585,890853.718,743434.993,
October,27,,938964.024,880668.972,925128.904,930119.754,939907.536,940219.39,940219.39,940219.39,667276.731,918775.953,933933.387,940219.39,940219.39,940219.39,751458.322,933669.741,905231.721,940219.39,934158.611,653563.959,913533.826,940219.39,921206.441,933913.002,906511.367,903881.631,853273.754,847467.71,842038.027,913243.672,785077.102,763780.854,726207.654,428085.092,761023.255,763369.213,880892.044,614859.7,719813.678,923345.927,632174.394,898919.173,752521.922,
October,28,940219.39,939588.505,876385.442,928895.32,931051.796,940011.487,940219.39,940219.39,940219.39,678523.516,921301.335,936573.699,940219.39,940219.39,940219.39,762166.55,933164.512,907238.782,940219.39,936936.582,654851.083,912899.729,940219.39,924980.953,935300.424,914683.18,914111.176,873195.217,883048.259,874923.786,920811.246,784805.656,770940.524,764525.359,441260.908,779805.425,777908.154,894825.102,633007.979,731948.615,926000.193,651802.682,907861.587,762606.088,
October,29,940219.39,939798.8,878167.153,932348.192,934107.661,940219.39,940219.39,940219.39,940219.39,699467.888,924455.136,938333.421,940219.39,940219.39,940219.39,777757.669,933793.762,912394.671,940219.39,938073.3,651749.998,911004.286,940219.39,928377.27,936813.285,922731.939,926087.025,893492.183,900961.497,901021.099,927230.908,797742.15,775449.557,801261.605,454705.07,796891.624,790461.964,902743.367,647748.771,741550.796,928144.149,655720.653,915412.38,779693.635,
October,30,940219.39,940219.39,879833.204,929288.588,938953.965,940219.39,940219.39,940219.39,939799.536,729470.036,927105.288,939967.475,940219.39,940219.39,940219.39,801669.096,935177.85,919947.225,940219.39,938830.679,655028.559,912261.887,940219.39,928877.117,938201.13,927379.609,934409.46,909122.479,906149.378,915531.756,932272.244,821996.342,780353.225,835358.359,470564.21,812295.579,812691.777,910274.339,652919.4,743315.982,932045.372,648210.116,921953.949,795384.356,
October,31,940219.39,940219.39,897456.967,929798.768,939375.773,940219.39,940219.39,940219.39,939589.608,768777.443,930259.125,940219.39,940219.39,940219.39,940219.39,832973.525,936942.446,927631.892,940219.39,939461.861,671687.655,915287.228,940219.39,926858.779,939083.989,926746.695,937566.823,921595.326,911083.939,920711.124,935679.109,854314.833,784760.477,865300.739,493056.419,834468.527,841970.264,918451.942,660634.671,744328.749,935443.702,639744.748,926105.074,811925.125,
November,1,940219.39,940219.39,907217.533,933272.308,940219.39,940219.39,940219.39,940219.39,939799.536,810190.486,933663.895,940219.39,940219.39,940219.39,940219.39,857238.069,938832.916,934304.372,940219.39,939966.897,685536.326,920069.843,940219.39,928619.716,939336.024,926616.326,939588.208,930158.323,914109.881,922739.311,937823.764,884502.291,795726.012,894362.087,519707.622,859161.044,871510.321,924742.835,667271.295,745590.94,937958.043,633224.84,929376.591,828714.745,
November,2,940219.39,940219.39,918218.152,931694.385,940219.39,940219.39,940219.39,940219.39,939589.608,849811.855,936941.103,940219.39,940219.39,940219.39,940219.39,882875.766,940219.39,938960.603,940219.39,939587.754,695690.742,925358.707,940219.39,930259.103,939210.292,927998.974,940219.39,937204.078,917386.023,924126.127,938958.956,911158.516,820508.782,915880.086,549144.402,882123.62,893029.778,929019.335,676576.85,751744.797,940219.39,624567.202,932526.071,843010.588,
November,3,940219.39,940219.39,936461.941,934536.054,940219.39,940219.39,940219.39,940219.39,939799.536,880482.967,938832.06,940219.39,940219.39,940219.39,940219.39,904350.293,940219.39,940219.39,940219.39,939208.913,701395.234,931026.289,940219.39,931772.801,939209.99,928501.611,940219.39,940093.82,921675.222,926639.235,939841.011,930774.062,849070.21,928604.75,582475.185,902462.384,916428.316,933802.508,691707.311,756023.71,940219.39,636168.091,935172.411,853548.765,
November,4,940219.39,940219.39,937714.424,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,902356.399,939840.822,940219.39,940219.39,940219.39,940219.39,918777.01,940094.631,940219.39,940219.39,938703.825,705609.218,936317.612,940219.39,934295.054,939209.99,931020.434,940219.39,940093.82,925838.009,928774.165,940093.114,938956.222,875365.163,934157.647,616762.079,916654.308,930397.023,939340.547,716068.749,761369.657,940219.39,661372.446,936812.559,859047.034,
November,5,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,915682.443,940219.39,940219.39,940219.39,940219.39,940219.39,923275.483,940094.631,940219.39,940219.39,938198.737,705063.427,939211.322,940219.39,939209.052,939209.99,933787.375,940219.39,940093.82,928863.049,932041.874,940219.39,939335.163,884811.379,939335.261,654881.965,924203.295,934429.459,940219.39,741814.418,766716.883,940219.39,689173.268,937569.675,859827.554,
November,6,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,924364.472,940219.39,940219.39,940219.39,940219.39,940219.39,928780.769,940094.631,940219.39,940219.39,937946.094,704396.311,940219.39,940219.39,940219.39,939336.236,934793.396,940219.39,940219.39,931637.444,936697.511,940219.39,939587.806,882909.615,939587.904,698250.534,927855.899,937577.784,940219.39,772454.584,780107.403,940219.39,719429.716,937442.67,865776.674,
November,7,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,930151.772,940219.39,940219.39,940219.39,940219.39,940219.39,931537.028,940094.631,940219.39,940219.39,938451.484,701082.687,940219.39,940219.39,940219.39,939966.747,935295.825,940219.39,940219.39,934412.453,939967.859,940219.39,939966.747,869061.117,939966.845,738415.117,930753.38,939464.829,940219.39,799774.617,801498.036,940219.39,752585.584,936558.647,864341.58,
November,8,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,934306.148,940219.39,940219.39,940219.39,940219.39,940219.39,932414.601,940094.631,940219.39,940219.39,938703.929,701604.176,940219.39,940219.39,940219.39,940219.39,935925.589,940219.39,940219.39,936936.757,940219.39,940219.39,940219.39,855471.948,940219.39,773993.388,933401.301,940093.114,940219.39,825188.093,823633.824,940092.994,785766.445,935800.916,867296.1,
November,9,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,937578.286,940219.39,940219.39,940219.39,940219.39,940219.39,932666.222,940219.39,940219.39,940219.39,939209.017,712253.49,940219.39,940219.39,940219.39,940219.39,936178.231,940219.39,940219.39,937820.662,940219.39,940219.39,940219.39,849542.476,940219.39,812172.819,935546.64,940219.39,940219.39,843786.143,849379.491,939840.351,810728.32,935421.723,875784.454,
November,10,940219.39,940011.487,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939590.139,940219.39,940219.39,940219.39,940219.39,940219.39,935186.219,940219.39,940219.39,940219.39,939714.104,740246.483,940219.39,940219.39,940219.39,940219.39,937441.038,940093.931,940219.39,938957.434,940219.39,940219.39,940219.39,862591.33,940219.39,847175.722,936936.742,940219.39,940219.39,862746.816,875866.599,939840.351,832066.878,935926.459,885863.994,
November,11,940219.39,939907.536,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,936824.095,940219.39,940219.39,940219.39,939966.747,775453.961,940219.39,940219.39,940219.39,940219.39,939082.075,940093.931,940219.39,939840.653,940219.39,940219.39,940219.39,881060.029,940219.39,875474.171,937694.055,940219.39,940219.39,880813.773,892925.347,939840.351,855644.007,937062.879,888887.618,
November,12,940219.39,939803.08,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,938458.851,940219.39,940219.39,940219.39,939587.704,814964.052,940219.39,940219.39,940219.39,940219.39,940091.937,940093.931,940219.39,940219.39,940093.602,940219.39,940219.39,898289.744,940219.39,900250.271,937819.606,940219.39,940219.39,894341.693,899091.004,939840.351,878487.989,938198.993,899681.299,
November,13,940219.39,939594.925,940219.39,940011.199,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939465.738,940219.39,940219.39,940219.39,938830.022,856589.533,940219.39,940219.39,940219.39,940219.39,940219.39,940093.931,940219.39,940219.39,939716.583,940219.39,940219.39,914896.118,940219.39,923006.951,937946.002,940219.39,940219.39,903178.344,908031.377,939966.747,894863.225,939335.211,907843.344,
November,14,940219.39,939803.08,940219.39,939907.104,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,937819.697,889470.246,940219.39,940219.39,940219.39,940219.39,940219.39,940093.931,940219.39,940219.39,939465.171,940219.39,940219.39,925224.292,940219.39,935574.463,938198.847,940219.39,940219.39,911116.14,915465.532,940219.39,910504.143,939966.747,913628.865,
November,15,940219.39,939906.779,940219.39,938135.166,940219.39,940219.39,940219.39,940219.39,940009.806,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,937314.613,908278.72,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939465.171,940219.39,940219.39,932406.486,940219.39,940219.39,938704.587,940219.39,940219.39,917792.269,920011.979,940219.39,924640.985,940092.994,918288.06,
November,16,940219.39,940010.983,940219.39,937093.054,940219.39,940219.39,940219.39,940219.39,939905.014,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,936935.77,922799.398,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939465.171,940219.39,940219.39,937573.437,940219.39,940219.39,939714.4,940219.39,940219.39,921697.002,924808.439,940219.39,934661.114,940092.994,924593.457,
November,17,940219.39,940219.39,940219.39,938135.166,940219.39,940219.39,940219.39,940219.39,940009.806,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,936809.725,933403.75,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939590.959,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,928500.84,927837.185,940219.39,937947.615,940219.39,929384.68,
November,18,940219.39,940219.39,940219.39,937405.34,940219.39,940219.39,940219.39,940219.39,939905.014,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,937567.356,938202.151,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939591.069,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,934297.691,930741.771,940219.39,939335.867,940219.39,933041.196,
November,19,940219.39,940219.39,940219.39,938343.357,940219.39,940219.39,940219.39,940219.39,940009.806,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,938451.284,939967.168,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939465.267,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,938578.809,933773.764,940219.39,939967.049,940219.39,935812.715,
November,20,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,938829.972,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939465.267,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939714.302,935795.597,940219.39,940219.39,940219.39,937953.819,
November,21,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939082.418,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939465.267,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,937186.166,940219.39,940219.39,940219.39,939338.599,
November,22,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939968.312,940219.39,940219.39,939587.506,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939465.267,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939082.014,940219.39,940219.39,940219.39,940219.39,
November,23,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939968.312,940219.39,940219.39,939840.201,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939842.176,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940092.994,940219.39,940219.39,940219.39,940219.39,
November,24,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939968.312,940219.39,940219.39,939966.597,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,
November,25,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939968.312,940219.39,940219.39,940092.994,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,
November,26,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939968.312,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,939088.784,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,
November,27,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940094.913,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,933568.21,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,
November,28,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940094.913,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,929812.022,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,
November,29,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940094.913,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,929812.022,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,
November,30,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940094.913,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,929812.022,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,
December,1,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940094.913,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,930817.187,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,
December,2,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,936337.761,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,940219.39,
