month,day,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
January,1,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231584.0415,1231642.667,1231408.165,1231642.667,1231642.667,1231642.667,1231304.402,1231642.667,1231064.284,1231064.505,1231642.667,1231295.946,1196296.011,1231642.667,1081588.372,1231642.667,1207378.648,1231642.667,1231180.445,1224790.651,1231642.667,1231642.667,1228979.975,894873.773,1222148.121,1230138.675,1231642.667,1229413.726,1231642.667,1231642.667,1231411.446,1231642.667,1224159.223,1230833.063,1208174.333
January,2,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231584.0415,1231642.667,1231408.165,1231642.667,1231642.667,1231642.667,1231304.402,1231642.667,1231411.446,1231411.667,1231642.667,1231177.442,1212344.39,1231642.667,1090539.882,1231642.667,1214935.159,1231642.667,1231295.946,1226876.14,1231642.667,1231642.667,1230022.546,917399.267,1224256.755,1230601.622,1231642.667,1231174.192,1231642.667,1231642.667,1231642.667,1231642.667,1223689.372,1231180.225,1220223.084
January,3,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231584.0415,1231642.667,1231408.165,1231642.667,1231642.667,1231642.667,1231415.268,1231642.667,1231642.667,1231527.167,1231642.667,1231177.442,1223682.071,1231642.667,1107013.556,1231642.667,1221908.786,1231642.667,1231527.167,1228273.564,1231642.667,1231642.667,1229906.639,938650.053,1223667.924,1230948.784,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1222979.506,1231411.446,1226775.41
January,4,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231531.849,1231642.667,1231642.667,1231642.667,1231642.667,1231177.442,1231421.144,1231642.667,1134548.709,1231642.667,1227672.419,1231642.667,1231642.667,1230022.139,1231642.667,1231642.667,1229674.914,959672.435,1224486.792,1231295.946,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1223212.396,1231527.167,1228993.659
January,5,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231409.61,1231642.667,1231642.667,1231642.667,1231642.667,1231177.442,1231642.667,1231642.667,1166845.499,1231642.667,1230010.809,1231642.667,1231642.667,1230138.08,1231642.667,1231642.667,1229790.854,977515.723,1226480.261,1231411.446,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1224730.882,1231642.667,1229790.698
January,6,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231537.018,1231642.667,1231520.429,1231642.667,1231642.667,1231642.667,1231642.667,1231177.442,1231642.667,1231642.667,1193465.279,1231642.667,1231177.038,1231642.667,1231182.979,1230485.68,1231642.667,1231642.667,1229790.854,978063.599,1227652.862,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1226371.777,1231642.667,1230022.798
January,7,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231537.018,1231642.667,1231520.429,1231642.667,1231642.667,1231642.667,1231642.667,1231527.167,1231642.667,1231642.667,1210849.841,1231642.667,1231527.167,1231642.667,1231182.979,1230485.901,1231642.667,1231642.667,1228979.552,970792.012,1227887.141,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1227781.232,1231642.667,1230138.739
January,8,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231555.606,1231642.667,1231294.423,1231642.667,1231537.018,1231642.667,1231520.429,1231642.667,1231642.667,1231642.667,1231642.667,1231527.167,1231642.667,1231408.391,1222731.843,1231642.667,1231642.667,1231642.667,1231182.979,1230833.063,1231642.667,1231642.667,1227937.66,968257.682,1230117.238,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1229656.357,1231642.667,1230370.4
January,9,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231555.606,1231642.667,1231294.423,1231642.667,1231537.018,1231642.667,1231520.429,1231642.667,1231642.667,1231642.667,1231642.667,1231527.167,1231642.667,1231408.391,1229032.505,1231642.667,1231642.667,1231524.263,1231182.979,1230949.003,1231642.667,1231642.667,1228053.444,967676.334,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1230004.907,1231642.667,1230602.062
January,10,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231555.606,1231642.667,1231294.423,1231642.667,1231537.018,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231408.391,1230727.439,1231642.667,1231642.667,1231524.263,1231065.644,1230949.003,1231642.667,1231642.667,1227937.503,964557.678,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231295.946,1231642.667,1230949.224
January,11,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231555.606,1231642.667,1231294.423,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231408.391,1231411.446,1231642.667,1231642.667,1231524.263,1231525.332,1231064.724,1231642.667,1231642.667,1228284.665,978409.701,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231411.446,1231642.667,1231180.445
January,12,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231555.606,1231642.667,1231294.423,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231408.391,1231642.667,1231642.667,1231642.667,1231524.263,1231525.332,1231180.225,1231642.667,1231642.667,1229443.13,1001384.287,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231411.667
January,13,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231520.86,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231524.263,1231525.332,1231180.225,1231642.667,1231642.667,1230948.343,1025288.835,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231527.167
January,14,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231528.104,1231520.86,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231525.332,1231411.446,1231642.667,1231642.667,1231295.505,1050544.336,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,15,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231528.104,1231520.86,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1230742.484,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1078253.587,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,16,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231528.104,1231520.86,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231525.911,1230742.484,1231522.887,1231642.667,1231642.667,1231642.667,1231642.667,1099122.019,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,17,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231528.104,1231520.86,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231525.911,1230742.484,1231522.887,1231642.667,1231642.667,1231642.667,1231642.667,1120869.347,1231525.463,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,18,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231528.104,1231642.667,1231642.667,1231413.685,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231525.911,1230742.484,1231522.887,1231642.667,1231642.667,1231642.667,1231642.667,1144294.519,1231525.463,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,19,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231413.685,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231409.155,1230742.484,1231522.887,1231642.667,1231642.667,1231642.667,1231642.667,1165765.023,1231525.463,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,20,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231413.685,1231408.965,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231409.155,1231642.667,1231167.913,1231642.667,1231642.667,1231642.667,1231642.667,1183749.073,1231525.463,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,21,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231413.685,1231299.234,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231525.911,1231642.667,1231287.692,1231642.667,1231642.667,1231642.667,1231642.667,1199504.57,1231525.463,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,22,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231413.685,1231299.234,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231525.911,1231642.667,1231287.692,1231642.667,1231642.667,1231642.667,1231642.667,1212471.133,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,23,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231147.729,1231642.667,1231642.667,1231642.667,1231183.264,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231182.795,1231525.911,1231642.667,1231287.692,1231642.667,1231642.667,1231642.667,1231642.667,1217724.013,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,24,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231451.345,1231642.667,1231642.667,1231642.667,1231642.667,1231147.729,1231642.667,1231642.667,1231642.667,1231183.264,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231182.795,1231642.667,1231642.667,1231287.692,1231642.667,1231642.667,1231642.667,1231642.667,1214006.674,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,25,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231355.684,1231642.667,1231642.667,1231642.667,1231642.667,1231147.729,1231642.667,1231642.667,1231642.667,1231299.653,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231182.795,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1207685.287,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,26,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231451.345,1231642.667,1231642.667,1231642.667,1231642.667,1231147.729,1231642.667,1231642.667,1231642.667,1231409.383,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231182.795,1231642.667,1231527.733,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1200795.099,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,27,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231355.684,1231642.667,1231642.667,1231642.667,1231642.667,1231147.729,1231642.667,1231642.667,1231642.667,1231409.383,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231182.795,1231642.667,1231527.733,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1197751.586,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,28,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231451.345,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1230931.131,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231527.733,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1199693.355,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,29,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1230817.113,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231527.733,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1208061.069,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,30,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231518.804,1231642.667,1231642.667,1231642.667,1230934.426,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231527.733,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1216591.338,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
January,31,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231518.804,1231642.667,1231642.667,1231642.667,1230818.615,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1224524.635,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,1,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231518.804,1231642.667,1231642.667,1231642.667,1230818.615,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231198.415,1231642.667,1231642.667,1231642.667,1231642.667,1228610.597,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,2,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231518.804,1231642.667,1231642.667,1231642.667,1231412.838,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231198.415,1231642.667,1231642.667,1231642.667,1231642.667,1230948.784,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,3,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231518.804,1231642.667,1231642.667,1231642.667,1231526.856,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231198.415,1231642.667,1231642.667,1231642.667,1231642.667,1231295.946,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,4,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231526.856,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231198.415,1231642.667,1231642.667,1231642.667,1231642.667,1231527.167,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,5,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231198.415,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,6,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,7,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,8,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231522.665,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,9,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231522.665,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231410.29,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,10,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231522.665,1231642.667,1231642.667,1231531.096,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231410.29,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,11,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231522.665,1231642.667,1231642.667,1231531.096,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231410.29,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,12,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231522.665,1231642.667,1231642.667,1231531.096,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231402.141,1231410.29,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,13,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231531.096,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231279.859,1231410.29,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,14,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231531.096,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231279.859,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,15,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231279.859,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,16,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231519.884,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231279.859,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,17,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231413.545,1231642.667,1231519.884,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231520.385,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,18,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231413.545,1231642.667,1231519.884,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231536.271,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,19,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231413.545,1231642.667,1231519.884,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231536.271,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
February,20,,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231239.906,1231642.667,1231642.667,1231413.545,1231642.667,1231519.884,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231536.271,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667,1231642.667
